SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532727,ADHUNIK MET ,B ,Q,1.37,1.37,1.26,1.36,1.36,1.31,11,9100,12280.00,
532728,MALU PAPER  ,B ,Q,20.00,21.50,19.90,20.25,20.25,20.95,11,712,14321.00,
532729,UTTAM SUGAR ,B ,Q,110.25,113.50,109.00,111.95,112.80,110.25,180,8404,944322.00,
532730,STL GLOBAL  ,T ,Q,9.62,9.62,9.62,9.62,9.62,9.17,12,4829,46454.00,
532731,ROHIT FERRO ,T ,Q,0.70,0.70,0.70,0.70,0.70,0.71,2,250,175.00,
532733,SUN TVNET   ,A ,Q,470.00,475.00,464.55,469.25,468.90,472.05,599,33845,15890794.00,
532734,GODAWARI POW,B ,Q,210.00,211.75,204.30,209.00,208.00,210.60,132,3105,647750.00,
532735,RSYSTEMINT  ,B ,Q,43.50,44.55,43.10,43.90,44.55,43.15,17,864,37518.00,
532737,EMKAY GLOB F,B ,Q,70.50,70.50,70.50,70.50,70.50,71.00,1,200,14100.00,
532740,LOKESH MACH ,B ,Q,45.85,46.80,44.50,46.60,46.35,44.35,36,4901,223008.00,
532741,KAMDHENU    ,B ,Q,158.20,158.60,154.50,154.50,154.50,156.15,52,3181,502279.00,
532742,PAUSHAK LTD ,X ,Q,2490.00,2525.00,2452.60,2505.00,2500.00,2495.55,40,404,1011256.00,
532745,INDICAP     ,X ,Q,31.60,31.60,30.00,31.40,31.40,30.00,7,181,5499.00,
532748,PRIME FOCUS ,B ,Q,51.90,51.90,50.00,50.15,50.45,51.10,25,919,46218.00,
532749,ALLCARGO    ,B ,Q,99.45,100.05,96.05,97.55,97.25,99.60,248,12563,1229665.00,
532751,EASUNREYRL  ,B ,Q,4.30,4.40,4.20,4.30,4.30,4.40,15,2350,10148.00,
532754,GMR INFRASTR,A ,Q,15.01,15.40,14.77,15.28,15.25,15.03,460,487511,7405478.00,
532755,TECH MAH    ,A ,Q,680.00,683.20,669.00,675.50,675.50,680.45,1616,54447,36770320.00,
532756,MAHINDCIE   ,A ,Q,222.65,222.65,218.50,219.80,219.80,221.85,176,2935,645577.00,
532757,VOLTAMP TRAN,B ,Q,1062.60,1085.00,1062.60,1081.35,1083.00,1065.80,235,913,981940.00,
532759,ATLANTA     ,B ,Q,9.07,9.38,8.95,9.20,9.05,9.39,26,2325,21163.00,
532760,DEEP INDS   ,B ,Q,133.60,136.00,133.00,135.50,135.50,133.85,99,2205,295942.00,
532761,HOV SERVICES,B ,Q,73.20,76.60,73.20,75.80,75.90,73.85,48,899,66419.00,
532762,ACTION CONST,B ,Q,88.15,92.00,87.00,87.10,87.75,88.15,108,9677,856057.00,
532764,GEECEE      ,B ,Q,111.00,112.25,111.00,112.25,112.25,111.15,12,480,53843.00,
532766,RICHA IND   ,XT,Q,1.15,1.15,1.15,1.15,1.15,1.15,9,24373,28028.00,
532767,GAYATRI PROJ,B ,Q,148.00,151.65,147.00,149.25,147.00,147.55,27,178,26554.00,
532768,FIEM INDS   ,B ,Q,449.00,453.00,440.50,445.25,453.00,448.80,76,99585,44338458.00,
532771,JHS SVEN    ,B ,Q,20.60,20.90,20.35,20.85,20.90,20.35,57,5016,103465.00,
532772,DCBBANK     ,A ,Q,227.40,229.50,219.80,228.85,228.50,223.95,742,26189,5901035.00,
532773,GLOBAL VECT ,B ,Q,58.80,58.80,55.50,56.50,56.00,57.10,38,5226,295706.00,
532774,INSPIRISYS  ,B ,Q,44.00,46.80,43.00,44.45,44.45,52.50,25,476,21022.00,
532775,GTL INFRAST ,B ,Q,0.77,0.77,0.73,0.74,0.74,0.76,63,430181,319161.00,
532776,SHIVAM AUTO ,B ,Q,28.05,28.50,27.25,27.30,27.95,28.25,50,3434,95673.00,
532777,INFO EDGE   ,A ,Q,2275.00,2317.00,2201.55,2219.95,2219.95,2243.35,935,7543,17031947.00,
532779,TORNT POWER ,A ,Q,294.00,300.55,291.60,299.00,299.00,293.90,1117,71903,21315333.00,
532780,PARSVNATH   ,B ,Q,3.49,3.80,3.35,3.45,3.35,3.43,78,13771,50100.00,
532782,SUTLEJ TEXT ,B ,Q,27.90,29.15,27.90,29.00,29.00,28.90,13,1285,36688.00,
532783,DAAWAT      ,B ,Q,22.40,22.40,20.30,20.60,20.60,21.60,462,72626,1522404.00,
532784,SOBHA       ,A ,Q,545.15,573.00,545.15,568.60,568.60,549.15,751,9479,5350277.00,
532785,RUCHIRA PAP ,B ,Q,89.90,89.90,87.60,88.80,88.50,90.15,40,479,42769.00,
532788,XLENERGY    ,T ,Q,0.58,0.63,0.58,0.60,0.60,0.60,5,2530,1470.00,
532790,TANLA       ,B ,Q,63.85,67.20,63.85,67.20,67.20,64.00,158,18177,1203847.00,
532794,ZEEMEDIA    ,B ,Q,12.70,12.71,12.10,12.53,12.35,12.80,263,61830,775183.00,
532795,SITINET     ,B ,Q,2.66,2.66,2.50,2.55,2.55,2.61,40,22079,55977.00,
532796,LUMAX TECH  ,B ,Q,101.00,103.50,99.65,103.20,103.50,103.00,22,302,30807.00,
532797,AUTOIND     ,B ,Q,50.50,51.00,50.25,50.45,50.30,50.00,34,1305,65928.00,
532798,NTWK MED INV,A ,Q,24.50,25.90,24.05,25.30,25.30,24.75,188,45738,1138933.00,
532799,HUBTOWN     ,B ,Q,17.80,18.10,17.70,18.00,18.00,17.95,12,2090,37401.00,
532800,TV18BRDCST  ,A ,Q,22.85,23.20,21.70,22.95,22.95,22.45,398,291875,6664852.00,
532801,CAMBRIDGE   ,B ,Q,33.70,33.70,32.00,32.00,32.00,33.70,4,300,9940.00,
532804,TECHNOCRAFT ,B ,Q,425.05,434.65,415.85,420.10,415.85,422.65,38,185,78706.00,
532805,REDINGTON   ,A ,Q,101.00,103.80,99.25,100.80,100.15,101.20,171,5889,600170.00,
532807,CINELINE    ,B ,Q,36.00,36.15,35.00,35.10,35.10,35.55,13,693,24525.00,
532808,PGIL        ,B ,Q,166.00,169.75,163.55,166.80,166.80,164.15,7,1061,176061.00,
532809,FSL         ,A ,Q,50.00,51.40,48.70,51.20,51.20,49.25,901,184945,9262622.00,
532810,POWER FINAN ,A ,Q,127.00,130.30,120.05,128.40,128.40,127.45,6582,1287561,163260281.00,
532811,AHLUWALIA CO,B ,Q,330.90,332.85,330.90,332.80,332.80,333.15,6,69,22914.00,
532813,C & C CONSTR,Z ,Q,5.86,6.41,5.86,6.41,6.41,6.11,12,5493,34551.00,
532814,INDIAN BANK ,A ,Q,241.70,244.80,237.10,242.90,242.90,241.25,782,102567,24931539.00,
532815,SMS PHARMACE,B ,Q,52.00,52.55,50.75,50.75,50.75,51.75,47,903,46609.00,
532817,ORIENTAL    ,B ,Q,11.75,13.83,11.66,13.81,13.81,11.53,266,126525,1737638.00,
532819,MINDTREE LTD,A ,Q,772.20,789.60,735.90,773.05,773.05,768.60,7178,267217,204184201.00,
532820,ELAND       ,B ,Q,6.90,6.90,6.52,6.82,6.82,6.86,8,391,2652.00,
532822,IDEA        ,A ,Q,11.48,11.55,11.27,11.38,11.38,11.48,5995,2367132,27009868.00,
532826,RAJ TELE    ,Z ,Q,38.55,38.55,38.55,38.55,38.55,40.55,2,200,7710.00,
532827,PAGE INDUSTR,A ,Q,19900.00,20083.70,19322.70,19892.85,19844.15,19936.25,520,968,19056888.00,
532828,AMD INDUS   ,B ,Q,17.05,17.05,17.00,17.00,17.00,17.60,4,500,8505.00,
532829,LAWRESHWAR  ,X ,Q,18.05,18.80,18.00,18.35,18.40,17.55,13,2946,53370.00,
532830,ASTRAL POLY ,A ,Q,1287.05,1315.95,1277.50,1294.05,1294.05,1293.45,433,1955,2541345.00,
532832,INDBUL REAL ,A ,Q,114.35,114.35,111.00,112.90,112.90,113.15,2382,425570,48156151.00,
532834,CAMLINFINE  ,B ,Q,57.75,60.90,57.00,60.20,60.00,57.90,882,48668,2885716.00,
532835,ICRA        ,B ,Q,3228.15,3228.15,3137.30,3190.00,3190.00,3167.40,5,14,44693.00,
532839,DISH TV     ,A ,Q,28.25,30.05,27.45,27.95,27.90,28.40,6071,8117933,231166292.00,
532841,SAHYA INDU  ,X ,Q,165.10,168.00,165.00,165.45,165.00,168.30,64,4748,788326.00,
532842,SREE RAYALA ,B ,Q,120.20,122.20,114.00,116.80,116.80,115.00,39,511,58848.00,
532843,FORTIS      ,A ,Q,130.35,131.00,129.20,129.80,129.20,130.20,166,12623,1642778.00,
532845,TGBHOTELS   ,B ,Q,5.38,5.38,5.38,5.38,5.38,5.25,1,1,5.00,
532847,HILTON MET  ,B ,Q,12.10,12.54,12.10,12.25,12.25,12.07,7,598,7302.00,
532848,DELTA CORP  ,A ,Q,165.45,167.90,163.85,166.05,166.30,168.75,1103,66849,11072297.00,
532850,MIC ELECTRON,T ,Q,0.75,0.77,0.75,0.77,0.77,0.77,3,12,9.00,
532851,INSECTCID   ,B ,Q,643.25,647.00,635.95,640.20,642.00,640.00,47,631,405011.00,
532852,MCD HOLDING ,B ,Q,18.05,18.20,17.85,17.95,17.95,18.00,6,812,14668.00,
532853,ASAHI SONG  ,B ,Q,131.90,141.00,131.50,139.25,141.00,132.55,46,710,97389.00,
532854,NITIN FIRE  ,B ,Q,0.57,0.57,0.53,0.53,0.53,0.55,6,6500,3649.00,
532856,TIME TECHNO ,A ,Q,89.85,93.50,88.95,91.25,91.25,90.85,257,17398,1605864.00,
532859,HGSL        ,B ,Q,632.00,635.35,632.00,635.35,635.35,635.40,43,108,68282.00,
532864,NELCAST     ,B ,Q,45.75,46.55,45.00,45.40,45.30,46.85,52,2708,123228.00,
532865,MEGHMANI    ,A ,Q,61.30,63.70,61.30,63.30,63.30,61.10,786,108166,6753643.00,
532867,V2RETAIL    ,B ,Q,173.50,175.65,170.00,171.65,172.90,174.35,159,2477,425207.00,
532868,DLF LIMITED ,A ,Q,182.40,185.20,180.40,183.65,183.65,182.50,2031,285919,52349113.00,
532869,TARMAT      ,B ,Q,33.00,35.70,32.85,32.90,32.90,32.15,9,23,762.00,
532870,ANKIT METAL ,T ,Q,0.42,0.42,0.42,0.42,0.42,0.42,1,2000,840.00,
532871,CELESTIAL   ,B ,Q,3.75,4.40,3.75,4.40,4.40,3.67,52,44860,193890.00,
532872,SUNPHA ADV  ,A ,Q,113.20,121.90,107.00,118.55,119.10,113.30,2361,157543,18566854.00,
532873,HOUSING DEV ,A ,Q,15.70,15.85,15.30,15.50,15.50,15.90,505,203654,3169069.00,
532874,SURYACHAKRA ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,10,20161,3830.00,
532875,ALLIED DIGIT,B ,Q,12.90,14.00,12.90,13.98,14.00,12.96,8,3520,48668.00,
532879,SIR SHADI LA,XT,Q,31.25,33.00,31.25,33.00,33.00,32.15,2,1001,31283.00,
532880,OMAXE LTD   ,A ,Q,200.55,200.75,199.35,199.55,200.75,199.45,506,93547,18672566.00,
532884,REFEX       ,T ,Q,106.95,110.10,102.00,110.10,110.10,104.90,677,92183,10087867.00,
532885,CENTRAL BK  ,A ,Q,20.00,20.05,19.70,19.85,19.85,20.00,237,60292,1197394.00,
532886,SEL MANUF   ,B ,Q,0.76,0.83,0.76,0.83,0.83,0.83,12,5229,4098.00,
532888,ASIAN GRANIT,B ,Q,227.95,238.95,218.80,220.75,219.05,230.25,945,78398,17563583.00,
532889,K.P.R. MILL ,A ,Q,601.80,609.80,587.10,600.35,605.00,600.20,156,1067,637841.00,
532890,TAKE SOLUT  ,A ,Q,124.80,124.80,120.80,121.10,121.00,124.30,137,6278,769602.00,
532891,PURAVANKARA ,B ,Q,69.15,69.70,68.50,68.60,69.00,68.60,32,1519,104864.00,
532892,MOTILALOFS  ,A ,Q,669.35,682.00,665.00,674.85,675.55,666.90,98,3066,2058442.00,
532893,VTM LTD     ,X ,Q,24.75,25.50,24.50,25.05,25.05,24.75,32,1431,36038.00,
532894,IWIND ENERGY,B ,Q,3.75,3.99,3.75,3.81,3.81,3.64,5,352,1358.00,
532895,NAGREKA CAP ,B ,Q,8.53,8.54,7.76,8.52,8.52,7.81,5,1115,9096.00,
532896,MAGNUM VENT ,T ,Q,5.48,5.48,5.48,5.48,5.48,5.24,1,1,5.00,
532898,POWER GRID  ,A ,Q,203.00,205.15,199.65,204.60,204.75,201.35,900,113047,22941287.00,
532899,KAVERI SEED ,A ,Q,462.40,463.20,455.15,458.20,456.00,462.75,443,57111,26194457.00,
532900,PAISALO     ,B ,Q,370.05,385.00,370.00,383.60,384.00,370.00,22,316,117857.00,
532904,SUPREME INFR,B ,Q,18.70,18.70,18.70,18.70,18.70,17.85,4,3231,60419.00,
532906,MAANALU     ,B ,Q,79.20,81.45,78.50,78.80,78.50,80.50,10,187,14883.00,
532911,PARLE SOFTWR,X ,Q,20.70,20.70,20.70,20.70,20.70,21.10,8,150,3105.00,
532914,ARCOTECH LTD,B ,Q,3.00,3.00,2.86,3.00,3.00,2.97,15,4288,12438.00,
532915,RELIGARE ENT,B ,Q,34.95,37.50,34.50,37.50,37.50,34.10,777,94046,3428638.00,
532916,BARAK VALL  ,T ,Q,16.40,16.40,16.40,16.40,16.40,16.95,1,3,49.00,
532918,RATHI BARS  ,X ,Q,9.90,11.80,9.90,11.52,11.52,9.92,34,4644,52538.00,
532920,EMPEE DIST  ,Z ,Q,4.70,5.15,4.70,4.74,4.70,4.94,10,1366,6442.00,
532921,ADANI PORTS ,A ,Q,398.00,405.90,392.80,404.90,404.90,397.70,1447,103196,41299535.00,
532922,EDELWEISS   ,A ,Q,166.95,166.95,155.45,158.05,157.10,163.70,2135,131980,20894375.00,
532923,RGL         ,B ,Q,268.60,268.60,265.05,265.05,265.05,270.00,3,24,6432.00,
532924,KOLTEPATIL  ,B ,Q,225.80,235.45,225.50,232.35,235.45,225.45,85,1098,253283.00,
532926,JYOTHY LAB  ,A ,Q,162.00,164.60,160.60,164.00,163.05,163.60,54,1317,215376.00,
532927,ECLERX      ,A ,Q,694.20,694.20,670.00,679.05,679.05,699.80,270,2523,1714160.00,
532928,TRIL        ,B ,Q,10.20,10.94,9.66,10.88,10.88,10.77,83,6033,63764.00,
532929,BRIGADE     ,B ,Q,270.35,276.80,260.15,273.90,273.90,270.25,255,5411,1441027.00,
532930,BGR ENERGY  ,B ,Q,48.70,50.80,48.15,50.25,50.25,48.20,172,10508,517765.00,
532931,BURNPUR     ,T ,Q,1.85,1.94,1.81,1.81,1.81,1.90,29,32293,59285.00,
532932,MANAKSIA LTD,B ,Q,35.60,39.90,35.60,37.00,37.00,35.50,177,24263,927329.00,
532933,PORWAL AUTO ,X ,Q,18.20,22.75,18.20,21.95,22.15,22.35,76,11444,246444.00,
532934,PPAP        ,B ,Q,225.00,228.50,225.00,225.45,225.45,224.65,7,183,41189.00,
532935,ARIES AGRO  ,B ,Q,59.90,62.00,59.90,60.85,61.15,59.80,38,1235,75398.00,
532937,KUANTUM     ,X ,Q,402.00,402.00,382.00,383.05,383.00,390.55,35,748,288364.00,
532939,RPOWER      ,A ,Q,4.08,4.11,3.96,4.05,4.05,4.02,19920,2938586,11886925.00,
532940,J KUMAR INFR,B ,Q,148.00,152.00,140.10,146.35,146.20,145.65,70,1082,157769.00,
532941,CORDS CABLE ,B ,Q,54.40,55.00,52.75,53.85,53.85,53.20,67,2903,156524.00,
532942,KNR CONST   ,A ,Q,275.65,276.40,271.85,274.50,274.70,277.10,105,1845,505301.00,
532944,ONMOBILE    ,B ,Q,31.65,32.70,31.35,32.30,32.30,31.70,72,3937,125511.00,
532945,SHRIRAM EPC ,B ,Q,8.55,8.84,8.00,8.53,8.35,8.59,173,62154,540481.00,
532946,BANG        ,B ,Q,35.90,36.00,35.90,36.00,36.00,35.40,2,55,1979.00,
532947,IRB INFRA   ,A ,Q,91.85,94.50,91.15,92.65,92.35,91.70,1030,228293,21184571.00,
532951,GSS INFOTECH,B ,Q,50.40,50.40,50.40,50.40,50.40,53.05,10,765,38556.00,
532953,V GUARD IND ,A ,Q,234.55,239.25,231.75,238.05,238.05,234.55,401,46091,10894925.00,
532955,RECLTD      ,A ,Q,153.20,153.20,134.70,137.05,137.05,160.35,12212,2343641,333016038.00,
532959,GAMMON INFRA,B ,Q,0.39,0.40,0.39,0.40,0.40,0.40,35,96146,37777.00,
532960,IBVENTURES  ,B ,Q,301.00,311.00,289.95,301.40,301.40,301.80,3363,144466,43619439.00,
532961,SITA SHREE  ,T ,Q,0.50,0.50,0.50,0.50,0.50,0.48,2,700,350.00,
532966,TITAGARH WAG,B ,Q,55.20,57.00,54.00,54.50,54.50,55.15,466,56695,3112320.00,
532967,KIRI DYES   ,B ,Q,505.60,511.20,505.10,506.90,505.10,505.10,269,15872,8053718.00,
532972,SANKHYA INFO,X ,Q,23.45,23.45,23.45,23.45,23.45,23.90,6,761,17845.00,
532974,ABML        ,B ,Q,46.50,46.50,45.00,45.20,45.10,45.60,52,1791,81335.00,
532975,AISHWARYA TE,Z ,Q,1.95,2.00,1.95,1.98,1.96,2.02,3,890,1747.00,
532977,BAJAJ AUTO  ,A ,Q,2779.90,2794.15,2755.25,2784.75,2781.00,2779.90,968,12318,34202971.00,
532978,BAJAJ FINSE ,A ,Q,7624.80,7939.85,7425.50,7856.50,7810.00,7587.50,8789,60286,466016663.00,
532979,PIRPHYTO    ,T ,Q,23.55,24.25,23.55,24.25,24.25,24.05,5,483,11650.00,
532980,GOKUL REFOIL,T ,Q,13.20,13.20,13.10,13.10,13.10,13.20,11,777,10226.00,
532983,RPG LIFESCI ,B ,Q,221.00,225.00,220.00,222.55,222.95,222.45,37,356,79383.00,
532985,KOTAK SENSEX,B ,Q,395.00,398.00,395.00,397.33,398.00,395.29,18,109,43205.00,
532986,NIRAJ CEMENT,X ,Q,12.25,12.25,12.25,12.25,12.25,12.00,1,951,11649.00,
532987,RANE BRAKE  ,B ,Q,607.35,620.00,607.30,610.70,614.10,607.00,72,644,395104.00,
532988,RANE ENGVL  ,B ,Q,433.95,433.95,428.85,428.85,428.85,415.45,2,2,862.00,
532989,BAFNA PHARMA,T ,Q,5.88,5.90,5.88,5.90,5.90,5.78,7,2081,12252.00,
532991,MVL LIMITED ,B ,Q,0.20,0.20,0.19,0.19,0.19,0.19,5,10326,1962.00,
532994,ARCHIDPLY IN,B ,Q,30.05,30.60,29.50,30.55,30.60,30.35,12,192,5756.00,
532997,KSK ENERGY  ,B ,Q,0.70,0.72,0.65,0.67,0.67,0.72,198,1291984,849948.00,
533001,SOMI CONVEY ,B ,Q,16.15,17.40,15.85,16.80,16.50,15.90,9,644,10301.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,4,112,8.00,
533007,LGB FORGE   ,T ,Q,3.95,4.13,3.93,4.08,4.08,4.13,11,5600,22483.00,
533008,OCL IRON&ST ,T ,Q,7.19,7.31,6.65,7.24,7.31,6.98,73,39614,281886.00,
533012,LANDMRK PRO ,B ,Q,2.53,2.53,2.53,2.53,2.53,2.66,2,419,1060.00,
533014,SICAGEN IND ,B ,Q,24.50,26.70,24.45,25.30,25.30,25.45,31,2060,52879.00,
533022,20 MICRONS  ,B ,Q,36.15,37.40,35.50,36.40,36.20,36.15,40,2774,101369.00,
533023,WABCO       ,A ,Q,6135.70,6197.15,6109.60,6144.15,6144.15,6125.90,96,350,2145890.00,
533029,ALKALI      ,B ,Q,42.00,42.00,39.05,39.40,39.30,39.80,27,795,32070.00,
533033,ISGEC       ,B ,Q,440.15,453.85,439.95,450.90,452.00,440.00,352,2988,1344321.00,
533047,INDIAN MET  ,B ,Q,187.00,190.70,185.00,187.05,187.25,191.40,76,1198,224587.00,
533068,ARROW TEX   ,B ,Q,11.80,12.00,11.70,11.70,11.70,12.00,6,601,7052.00,
533080,MOLDTKPACK  ,B ,Q,274.60,275.00,270.90,273.05,273.40,273.85,82,2620,715172.00,
533088,MAH HOLIDAY ,A ,Q,228.25,229.30,224.00,227.90,226.20,228.90,102,1322,299987.00,
533090,EXCEL       ,B ,Q,1.84,1.85,1.80,1.85,1.85,1.77,44,82912,153106.00,
533095,BENGLA& ASM ,B ,Q,1620.00,1620.00,1565.00,1566.65,1565.00,1566.35,22,133,208772.00,
533096,ADANI POWER ,A ,Q,61.90,68.75,60.80,67.20,67.20,62.00,12805,4094856,267982657.00,
533098,NHPC        ,A ,Q,24.00,24.30,23.85,24.10,24.05,23.90,367,166079,4013862.00,
533101,SURYAMBA SP ,X ,Q,51.05,51.05,51.05,51.05,51.05,53.55,2,20,1021.00,
533103,JINDALCOTEX ,B ,Q,2.70,2.70,2.60,2.60,2.60,2.64,4,350,939.00,
533104,GLOBUS SPR  ,B ,Q,124.95,124.95,123.35,123.65,123.35,123.45,35,1100,136440.00,
533106,OIL INDIA   ,A ,Q,167.15,179.10,166.80,177.30,177.00,167.00,2069,131886,23082742.00,
533107,RNAVAL      ,B ,Q,4.05,4.06,3.95,3.98,3.96,3.97,77,53091,212945.00,
533108,BHILWRA TEC ,X ,Q,5.55,6.25,5.50,5.64,5.63,5.48,26,4632,25697.00,
533109,EURO MULTI  ,T ,Q,0.94,0.94,0.94,0.94,0.94,0.95,1,100,94.00,
533110,SH PRECOTED ,X ,Q,0.83,0.83,0.83,0.83,0.83,0.82,2,150,124.00,
533121,EXPLEOSOL   ,B ,Q,375.00,381.00,375.00,378.50,378.50,372.85,15,144,54721.00,
533122,RTNPOWER    ,B ,Q,1.82,1.83,1.75,1.76,1.75,1.80,99,134193,238818.00,
533137,DEN NETWORK ,B ,Q,54.90,55.90,54.75,55.30,55.25,55.45,50,2295,127119.00,
533138,ASTEC LIFE  ,B ,Q,424.30,434.00,424.20,428.25,428.25,432.40,51,450,194137.00,
533144,COX KINGS   ,A ,Q,25.65,25.65,25.65,25.65,25.65,26.95,107,28591,733359.00,
533146,DLINK IND   ,B ,Q,92.00,99.90,92.00,96.05,96.75,94.70,99,2880,277267.00,
533148,JSW ENERGY  ,A ,Q,70.40,72.00,69.55,71.35,71.35,70.10,415,68804,4876305.00,
533150,GODREJ PROP ,A ,Q,875.00,916.80,869.35,898.55,899.45,889.20,3923,83274,74311364.00,
533151,D B CORP    ,A ,Q,192.00,192.60,185.00,188.50,188.50,187.65,95,948,179387.00,
533152,MBL INFRA   ,B ,Q,6.26,6.67,6.26,6.67,6.67,6.36,2,38,248.00,
533155,JUBL FOOD   ,A ,Q,1253.00,1253.00,1204.00,1221.75,1221.75,1245.00,2975,63126,76878485.00,
533156,VASCON ENG  ,B ,Q,14.05,15.00,14.00,14.90,15.00,14.05,47,7564,111030.00,
533157,SYNCOM HEAL ,T ,Q,1.38,1.44,1.38,1.38,1.38,1.38,4,650,900.00,
533158,THANGAMAYIL ,B ,Q,303.00,315.00,302.40,315.00,315.00,303.60,19,231,71542.00,
533160,D B REALTY  ,B ,Q,11.25,11.57,11.08,11.55,11.57,11.22,91,17129,195765.00,
533161,EMMBI       ,B ,Q,152.80,153.75,150.65,151.50,152.50,149.00,13,675,102474.00,
533162,HATHWAY CAB ,B ,Q,21.65,22.15,21.10,21.60,21.50,22.00,47,6582,143770.00,
533163,ARSS INFRA  ,B ,Q,36.00,36.90,36.00,36.20,36.05,37.85,13,1429,51550.00,
533164,TEXMO PIPES ,B ,Q,17.95,18.35,17.60,17.80,17.75,17.55,23,1798,32118.00,
533166,SUNDARAMMUL ,B ,Q,1.71,1.72,1.67,1.69,1.69,1.69,23,24265,41098.00,
533167,CORO ENGG   ,XT,Q,24.00,24.00,23.30,23.30,23.30,24.50,11,2308,54245.00,
533168,ROSSELL IND ,B ,Q,43.10,43.90,41.30,42.65,42.65,44.00,51,2078,88271.00,
533169,MAN INFRA   ,B ,Q,28.20,28.50,27.00,27.40,27.70,28.65,190,29313,811566.00,
533171,UNITED BANK ,B ,Q,10.13,10.25,10.04,10.11,10.23,10.22,58,28200,284992.00,
533176,DQ ENT      ,B ,Q,3.86,3.86,3.85,3.85,3.85,4.04,3,250,964.00,
533177,IL&FS TRANS ,Z ,Q,2.80,3.00,2.80,3.00,3.00,2.94,6,2340,6592.00,
533178,PRADIPOVERS ,B ,Q,1.35,1.35,1.26,1.26,1.26,1.32,3,2510,3343.00,
533179,PERSISTENT  ,A ,Q,614.10,625.10,613.00,615.25,614.00,613.25,149,736,454563.00,
533181,INTRASOFT   ,B ,Q,106.40,115.50,106.40,113.25,113.60,112.00,17,426,45419.00,
533189,GOENKA DIAM ,Z ,Q,0.31,0.31,0.31,0.31,0.31,0.31,1,312,96.00,
533192,KCP SUGAR IN,B ,Q,14.80,14.90,14.60,14.75,14.75,14.55,37,9871,145679.00,
533193,KIRLOSKAR EL,B ,Q,12.25,13.44,12.23,12.51,12.65,12.21,43,11246,139201.00,
533200,TALWALKAR   ,B ,Q,46.40,52.90,46.40,50.90,50.90,48.35,185,91243,4402746.00,
533202,NITESHEST   ,B ,Q,2.35,2.35,2.15,2.19,2.20,2.24,115,197470,438478.00,
533203,TARAPUR TRA ,B ,Q,6.40,6.41,6.36,6.36,6.36,6.27,9,1201,7664.00,
533204,MANDHANA    ,T ,Q,7.54,7.54,7.54,7.54,7.54,7.19,1,4,30.00,
533206,SJVN        ,A ,Q,24.30,25.85,24.25,25.70,25.60,24.10,470,156022,3970198.00,
533207,JPINFRATEC  ,B ,Q,1.50,1.56,1.49,1.50,1.49,1.54,77,141683,214441.00,
533208,EMAMI PAPER ,B ,Q,82.00,87.75,82.00,83.15,83.00,86.40,37,1122,94325.00,
533210,KRITI NUTRI ,X ,Q,22.00,22.90,20.15,21.90,22.00,21.20,41,2814,60309.00,
533211,PARAB DRUGS ,T ,Q,1.02,1.02,1.02,1.02,1.02,0.98,1,500,510.00,
533212,GKB OPHTHA  ,X ,Q,90.00,90.00,90.00,90.00,90.00,93.00,2,10,900.00,
533213,FRONT SEC   ,X ,Q,34.55,36.00,33.15,33.15,33.15,34.55,6,720,25823.00,
533217,HMVL        ,B ,Q,85.00,88.00,85.00,88.00,88.00,88.00,8,135,11778.00,
533218,EMAMIREAL   ,B ,Q,57.35,59.30,57.25,58.35,57.90,58.20,52,1738,101344.00,
533221,ASIAN HTL W ,B ,Q,333.80,333.80,333.80,333.80,333.80,329.50,1,1,333.00,
533227,ASIAN HTL E ,B ,Q,191.10,198.90,182.15,184.30,191.00,194.00,16,55,10413.00,
533229,BAJAJCON    ,A ,Q,321.80,324.55,318.35,320.95,319.25,320.30,39,754,241493.00,
533230,HDFCMFGETF  ,E ,Q,3144.95,3144.95,3083.00,3091.00,3091.00,3107.03,12,65,201639.00,
533248,GPPL        ,A ,Q,81.60,83.30,80.80,83.00,83.00,81.05,258,13027,1079259.00,
533252,WELSPUN INV ,B ,Q,151.00,167.85,151.00,155.65,167.85,161.85,10,82,12762.00,
533257,INDOSOLAR   ,T ,Q,1.13,1.18,1.10,1.15,1.15,1.15,18,24120,27483.00,
533259,SASTASUNDR  ,B ,Q,105.05,107.00,105.05,107.00,107.00,111.80,2,501,53605.00,
533260,CAREERP     ,B ,Q,63.45,63.50,63.45,63.50,63.50,63.90,2,31,1967.00,
533261,EROS MEDIA  ,B ,Q,16.25,16.60,15.70,16.50,16.50,15.85,1754,816993,13410822.00,
533262,RAMKY INFRA ,B ,Q,89.00,89.95,85.00,87.90,87.90,89.20,166,13067,1140276.00,
533263,GREENPOWER  ,B ,Q,5.15,5.35,5.14,5.15,5.14,5.41,73,68870,361492.00,
533265,GALLISPAT   ,B ,Q,36.70,37.60,35.50,37.55,37.55,37.05,37,2829,104040.00,
533267,CANTABIL    ,B ,Q,248.00,248.00,230.50,230.50,230.50,240.45,16,381,89656.00,
533269,VATECH WABA ,A ,Q,300.80,326.00,299.00,315.50,315.50,302.25,1070,28211,8800825.00,
